distance,delta
278.492,0.000257671
284.143,-0.000334818
277.716,-0.000897316
285.415,-4.82859e-05
281.116,-0.000198897
276.919,-0.000140695
271.755,0.000394176
275.631,-0.000338537
290.709,-0.000163374
276.81,-0.000297058
284.203,-0.000127049
275.398,0.000238418
277.642,-0.000368475
268.646,3.14617e-05
271.52,-0.000489103
274.645,-0.000348579
280.201,-0.000418387
279.146,-0.000114076
273.949,9.63572e-05
282.831,0.000404942
275.505,-2.82817e-05
274.474,0.000242857
283.348,0.000205479
281.123,-0.000561151
275.302,-0.000126793
274.112,0.000121203
277.354,-0.000267414
276.041,0.000531985
275.075,0.000584736
277.654,-0.000227101
272.823,-0.000651985
268.874,1.0634e-05
278.027,7.81676e-05
268.208,4.10824e-05
280.132,0.000355368
280.906,-0.000126487
277.935,-3.44728e-05
277.839,0.000290529
287.512,-0.000430547
270.058,0.000483153
273.575,0.000141592
272.526,-0.000347174
279.805,-0.000137347
270.885,-3.45986e-05
274.267,-0.000325746
271.885,0.000692299
277.411,-0.000317676
269.383,-0.000299409
281.881,0.000974358
273.512,0.000227268
273.35,-0.000320812
281.956,-0.000461752
273.804,-0.000100065
280.852,0.000628424
267.342,-0.000656167
272.212,0.000388823
270.288,0.000876476
276.107,-0.000898617
270.846,-0.000549955
286.59,-0.000509295
276.112,0.000676981
277.429,0.000309923
270.34,0.00024207
285.808,0.000900315
270.693,-0.000818642
269.093,-0.000383638
281.474,-0.000346977
272.197,-0.000469539
272.266,-0.000377111
275.685,-0.000553121
272.16,-0.000279726
279.731,9.64801e-05
275.537,-5.30351e-05
279.268,0.000636962
273.347,-0.000314765
280.281,-0.000155719
283.223,0.00076003
272.398,0.00061494
271.7,-0.000692682
281.253,0.000254429
277.074,-0.000388364
273.939,0.000206061
273.617,-0.000171742
281.064,-4.98292e-05
279.948,-3.89515e-05
274.116,-0.000663657
278.682,9.93696e-06
281.013,-0.000193205
272.73,0.000470517
276.429,-0.000514393
275.498,0.000623068
268.072,0.000371049
285.002,-0.000414849
275.966,-0.000355789
272.102,0.000731507
275.103,0.000745058
279.306,-4.33749e-05
280.546,0.000427732
275.157,-0.000655492
292.166,0.000151091
275.702,-0.000795087
280.182,-0.000539515
279.417,1.99574e-05
270.779,-0.000866181
286.988,0.000221242
276.713,-0.000267321
276.945,-0.000893169
269.588,0.000177251
277.281,-0.000980066
271.782,0.000155713
274.019,-0.000219058
274.39,-0.000353826
274.639,0.000214321
276.152,-0.000580038
284.248,-0.000191447
276.02,-1.55526e-05
269.8,0.00064443
281.933,4.82481e-05
284.399,0.000135347
274.888,-3.10707e-05
283.388,0.000270121
276.11,0.000391833
272.895,-0.000368012
277.841,0.000326435
286.181,-0.000122147
279.869,-0.000186753
276.395,-0.000345329
277.664,-0.00060696
272.737,0.000505951
280.606,0.000792416
276.506,0.000858314
281.603,-0.000101263
268.724,-0.000891357
274.995,0.000268534
276.129,2.07319e-05
281.674,0.000336827
274.361,0.000416446
283.652,-4.45378e-05
273.178,-0.000647637
272.217,-0.000864086
273.999,0.000150139
289.787,0.000483824
278.328,-0.00044206
276.257,0.000639185
278.482,0.000124158
272.612,-0.000619581
272.224,0.00032891
266.386,0.000552166
279.259,4.03082e-05
273.737,-0.000577867
275.823,-0.000102169
273.037,-0.000346047
266.559,-0.000299152
276.234,0.000311397
270.857,0.000554168
272.785,-9.47702e-05
286.456,-4.65481e-05
276.236,-0.000522791
274.892,-0.000146372
274.839,7.94827e-06
276.282,-6.97548e-05
277.379,-0.000719584
269.961,-0.000326937
279.429,-0.000141363
270.541,-0.000147102
275.035,-0.000247285
272.466,0.000282038
280.117,3.01766e-05
270.065,0.000496042
279.652,-0.000146471
273.544,-0.000363082
276.605,-4.14416e-05
273.347,-0.000577726
280.545,-0.000442571
266.334,-2.81474e-05
273.554,-9.55223e-05
277.014,0.000479479
278.403,4.38905e-06
282.137,-0.000314608
279.477,-0.000509538
275.241,-0.000133133
282.092,-0.000175994
274.787,2.77206e-05
274.542,0.000278759
286.942,0.000324008
276.959,7.11715e-05
268.113,6.18481e-05
268.461,1.55259e-05
270.857,-0.000728116
270.186,-0.000374112
266.095,0.000125141
268.295,-0.000251305
271.918,0.000328306
278.796,-0.000386054
279.744,0.000628204
271.577,0.000601029
281.784,-0.000784711
263.618,-0.000156678
272.033,0.00037076
275.884,-0.000519473
276.476,0.000486411
284.773,-0.000105422
266.829,0.000690031
265.766,8.60623e-05
276.809,-0.000360611
277.46,-0.000617838
273.75,-0.00065065
274.995,0.000832306
271.404,5.39135e-05
271.777,0.000227561
278.508,0.000370421
270.917,-0.000272938
284.75,1.79372e-05
278.526,-0.000401837
286.18,0.000617386
280.579,-0.000601647
274.129,0.00074687
262.135,0.000215442
274.289,-0.000479818
269.984,0.000432843
275.971,0.000123985
274.554,-0.000986156
273.714,-0.000538996
278.097,0.00010606
283.864,4.27848e-05
278.258,-0.00010817
274.17,-0.000307442
272.818,0.000282383
288.488,0.000664523
268.951,-0.000172296
273.424,0.000141261
278.608,-0.00067255
273.595,-0.000234036
271.603,0.000276969
277.296,-0.000208618
269.611,-0.000308706
284.589,-1.18138e-05
273.98,-0.000402042
278.326,-1.17517e-06
278.008,-0.000310768
274.569,-0.00022052
271.664,0.000156901
271.546,-0.000318883
275.9,2.85803e-05
271.896,0.000174752
270.829,-0.000539649
277.485,2.47927e-05
270.038,0.00024603
288.263,-0.00029517
273.916,-0.00019544
276.397,0.000369616
280.231,0.00092641
279.18,-0.00051859
281.71,0.000557255
279.092,0.000767475
278.147,-0.000548798
274.187,-0.000162264
279.102,0.000120188
277.185,0.000412791
275.061,-0.000163863
274.263,-0.000962468
272.802,-0.000228638
271.493,0.000266362
279.011,0.0005153
283.187,-0.000165055
280.088,0.000157374
283.561,0.000722784
283.197,-1.396e-05
270.102,0.000282992
267.447,0.000306327
284.728,-0.000283499
266.325,-0.000423848
271.85,-1.27377e-05
283.74,0.000208648
278.851,-7.81129e-05
274.438,0.00044216
271.64,-0.000356346
282.121,-0.000237828
277.723,0.000467232
281.095,0.000382963
277.127,0.000647097
274.605,0.000312202
274.712,0.000569021
267.748,0.000326946
274.664,-0.000224607
272.768,0.000361467
270.272,-0.000482127
267.807,6.15315e-05
281.941,-0.000735125
281.633,-0.000213567
271.423,4.47478e-06
275.785,-0.00022566
283.411,-5.28376e-05
274.782,-0.000540016
273.185,0.000585789
280.549,0.000101926
275.579,3.40146e-05
281.617,-0.000241725
273.828,0.000231864
272.866,-6.04358e-05
279.217,-0.000512666
268.823,-0.00152272
265.16,0.000807731
280.297,0.000336246
276.893,0.000485625
286.611,-8.66909e-05
263.922,-0.00041532
266.955,-5.75631e-05
282.201,-0.00064606
276.238,0.000428227
285.778,0.000398155
274.249,-8.36003e-05
281.487,-0.000954065
277.494,-0.000764633
279.622,6.74882e-06
276.506,0.000585255
274.559,0.000615232
263.394,-0.000307109
275.242,0.000612882
277.233,0.000100914
270.391,-0.000528524
274.322,-5.95147e-06
281.364,-0.000997986
281.254,0.000251926
279.475,0.000783979
281.301,-6.23725e-05
272.869,-3.90983e-05
285.036,-0.000237212
284.092,0.000291078
273.85,0.00120463
277.198,-0.000241688
280.571,9.57284e-05
283.508,0.000288223
282.688,-0.00066751
274.345,0.000262731
273.394,-0.000639161
274.929,-0.000899216
277.818,0.000140506
280.245,-0.00053456
273.535,9.76369e-05
278.645,4.17605e-05
270.026,0.000311482
280.141,3.42354e-05
282.362,0.000481143
275.164,-0.00021455
272.837,0.000180686
270.794,8.81424e-05
281.542,0.000142864
278.195,-2.41502e-05
274.483,-0.00052466
275.941,0.000452487
270.61,0.000102437
276.704,1.95766e-06
274.864,-0.0004316
278.601,0.000705733
286.002,0.000331376
275.472,-0.000296657
270.016,-0.000126217
266.274,-9.63561e-05
273.44,0.000430106
280.711,-0.000518246
277.551,-0.000140912
276.534,-0.000294285
282.162,8.02098e-05
280.801,-0.000294377
272.146,0.000100975
273.961,-0.000571087
279.888,0.000620235
269.802,8.22043e-05
283.305,0.000121501
286.641,-0.000372324
273.996,0.000823717
282.084,-0.000332893
266.762,-0.000148561
271.697,0.000603432
287.319,-0.000614909
272.497,0.000376165
277.406,-2.80498e-06
266.758,-0.000224417
279.13,-0.000519331
277.178,-0.000271611
288.165,0.000850426
276.726,-2.92994e-05
267.331,0.00066193
277.486,0.000254746
282.336,0.000189391
262.953,-1.67173e-06
275.186,0.000363466
275.649,-0.000681112
273.238,-0.000281536
278.439,-0.000306144
280.614,0.000247077
278.368,-0.000187368
285.657,-0.000237867
262.234,-0.00102093
266.695,1.64121e-05
283.902,-0.000350176
273.179,0.000347836
277.234,0.000922707
271.949,4.83129e-05
281.195,0.00102178
280.407,-0.000374945
282.972,-0.000308798
279.355,-0.000306074
280.947,0.000292739
274.821,-0.00027628
278.853,-6.50047e-05
280.099,-0.000123387
273.463,-0.000634258
273.315,-0.000788169
280.082,0.000837434
280.78,8.65468e-05
271.786,0.000502141
275.894,0.00127827
286.958,-0.000439696
272.301,0.000195701
279.752,-0.00020141
281.054,-0.000112446
278.676,8.62841e-05
277.79,-8.68342e-05
264.373,0.000438077
274.597,0.000526176
269.482,-0.000833471
281.803,5.68826e-05
266.388,0.000264698
271.605,-0.000534869
270.17,-0.000110484
271.32,0.000190387
269.759,-0.000250434
274.913,3.73851e-05
266.68,0.000484237
276.54,-0.00076815
274.448,0.00037697
270.733,-0.000149372
268.415,0.000169167
282.981,-0.00042342
283.372,-0.000448005
286.901,0.00062092
278.761,0.000784371
272.052,4.23929e-05
269.072,-0.00052476
277.913,-0.000498466
282.773,-0.000660023
269.585,0.000612855
268.875,-0.000197516
280.722,-0.000111995
281.449,9.08178e-05
278.165,0.000468932
277.501,0.000397073
274.605,0.000677792
270.208,-7.41182e-06
285.946,0.00101645
264.918,0.000654652
269.713,0.000532219
272.581,8.44929e-05
284.432,-0.000258598
270.129,0.000369847
273.077,-0.000482865
282.485,0.000225197
275.143,0.000171725
276.943,-0.000164926
274.675,-0.00030934
281.605,0.000352747
278.764,-4.12191e-05
278.536,-0.000225202
278.532,-0.000323388
274.216,-0.000309273
274.571,0.000150133
283.358,-0.000160531
274.551,-0.000273129
282.312,0.000655176
282.7,-0.000707988
280.385,8.69146e-05
264.291,-0.000439448
280.75,0.000172838
279.91,-0.000225636
280.548,-0.000426647
290.343,0.00038924
275.266,-0.000297054
279.418,0.000447986
277.045,0.000281804
271.076,0.000325897
279.275,0.000401058
278.932,-0.000601053
284.121,0.000165727
269.541,0.000307437
275.085,0.000880584
277.589,0.000500993
278.89,0.000253764
275.616,0.00068366
273.002,0.000111759
274.332,0.000413878
271.979,0.000415117
276.911,0.000419987
275.259,2.9819e-05
272.033,-0.000680952
271.866,0.000718423
275.371,0.00021665
277.792,-0.00152726
277.681,-0.000965294
276.551,-0.000948319
268.603,0.00100929
276.586,0.000724648
287.687,-0.000234372
282.197,-0.000926872
280.556,0.000440118
275.367,-0.000323905
272.348,-0.000344468
278.92,-0.000189724
265.11,7.10781e-05
275.56,0.00125268
274.164,-0.00053403
269.085,-0.000509645
273.831,-6.3496e-06
268.865,0.000468175
269.923,-0.000472108
272.444,0.00020268
279.124,0.000204266
273.899,0.00034048
272.405,-0.000279291
280.859,0.000587142
281.879,0.000344388
288.586,0.000285466
272.963,-0.000248701
275.646,-0.000124081
274.504,-0.000616905
274.153,0.000264539
278.391,2.42188e-05
273.168,-0.000280443
283.593,-0.000600844
274.939,-0.000475826
270.796,0.000527176
280.457,-0.000320389
278.46,0.000680456
279.469,0.000406691
267.735,8.61304e-05
278.697,3.05296e-05
274.34,0.000910882
281.74,0.000196892
272.435,-0.000444577
268.067,0.000511209
286.147,8.43243e-05
280.276,-2.01098e-05
279.498,-0.000210127
271.578,-0.000442073
282.233,-0.000755978
271.415,-3.42619e-05
276.442,-0.000944279
274.973,-8.15826e-05
279.542,-0.000137077
274.239,0.000623784
278.566,-0.000446044
282.677,-0.000335139
277.308,-0.000717499
287.547,-0.00029778
281.986,-0.000793169
281.019,1.39811e-05
279.647,0.000295998
267.952,0.00030933
276.364,0.000476624
271.653,-0.000259317
282.817,0.000170736
275.419,-0.000542517
278.505,-7.71117e-05
269.257,-0.000112795
277.55,-0.00036922
273.876,-4.01821e-05
273.442,-0.000245751
282.313,0.000190608
267.796,0.000624705
278.675,-0.000805726
269.473,-1.96255e-05
270.07,-0.000484825
274.937,-0.000847511
279.13,0.000130064
277.83,-0.000190322
283.979,0.000185002
278.054,0.000465682
277.102,-0.000109585
272.849,-0.00073363
276.078,-0.000156338
279.197,0.000473384
279.441,0.000310732
276.306,-0.000819784
277.82,-0.000276948
277.322,0.000540128
280.534,-9.6612e-06
275.575,0.000248547
271.666,0.000183449
275.345,0.000314225
277.342,0.000493632
272.838,0.000551488
285.848,-4.78118e-05
271.919,0.0002225
274.548,-0.00055585
270.237,0.000525729
272.917,-0.000363483
277.867,-0.000375985
278.625,0.000147609
273.77,-5.96833e-05
270.493,-2.48462e-05
274.76,-0.000415219
283.01,-5.2369e-05
272.761,0.000253205
273.08,4.74241e-05
282.144,-7.39172e-05
277.841,-0.0003605
286.387,-0.000759151
279.678,0.000634918
275.02,3.609e-05
282.522,0.000516539
290.879,0.000318724
278.426,-0.000369052
273.958,-0.000693388
282.897,0.000293737
266.169,2.08718e-05
277.74,-2.97898e-05
276.273,6.40642e-07
282.723,8.80063e-05
277.846,-0.000451044
270.721,-0.00034465
270.911,-5.79047e-05
282.691,-0.000489474
265.455,-0.00072643
268.165,-0.000163813
269.792,0.000367965
279.036,0.000578999
273.516,0.000283206
287.103,0.000251419
272.234,0.000466548
277.935,0.000583969
276.612,0.000195536
271.239,-0.000149007
266.234,0.000309376
272.029,0.00087759
283.853,9.36066e-05
273.655,0.000287315
270.461,0.000802235
274.326,-0.000150353
274.619,-0.000901249
278.558,-0.000907759
273.44,0.000200861
271.189,-2.31251e-05
275.198,-0.000352584
272.986,0.000395482
270.814,8.54416e-05
277.97,0.000214128
281.756,-0.00122892
270.167,-0.000465161
276.922,-0.000334899
270.793,-0.00065615
275.902,-0.000238303
278.736,9.83235e-05
272.783,-0.0005512
273.051,-0.000354099
266.564,-0.000210475
275.941,-0.000464336
286.123,-0.000806498
276.526,0.00106677
269.376,-2.80719e-05
277.474,0.000585255
274.263,-0.000962468
276.496,-0.000131904
273.407,4.00755e-05
275.521,-0.000479068
275.234,-0.000263472
271.545,0.000210615
270.87,-5.55672e-05
272.909,-0.000203756
269.315,-0.000640865
276.169,-0.00017263
272.747,0.000529996
270.02,0.000181929
275.298,-0.000653934
276.067,-0.000492434
277.694,-0.000366972
284.837,-0.000436883
281.181,0.000317856
276.66,0.000501891
273.757,-2.69183e-05
275.137,-0.000432923
277.378,-0.000217006
276.494,0.00047041
277.471,-9.55572e-05
272.366,-0.000737877
274.456,-5.80153e-05
279.881,-0.000857971
264.541,0.000128287
273.944,4.45807e-05
285.583,0.000579773
281.969,-0.000423937
282.133,-0.00033445
273.017,0.000316771
269.708,-0.000458927
280.201,0.000294812
275.505,0.000288897
275.868,0.000380274
277.748,-0.000821966
273.019,-0.000240761
270.693,0.000293134
268.76,-0.000416894
281.573,0.000179339
270.84,1.29725e-05
270.156,0.000410622
275.973,-0.000466926
274.644,-0.000621243
275.079,-0.000457584
284.309,0.000117452
275.207,-0.00057926
275.321,-0.000831391
273.038,-0.000288154
285.047,9.52543e-05
284.766,0.000258273
269.559,-0.000647764
271.834,0.000657496
273.742,-0.00081171
279.298,0.000115867
280.927,0.000211933
268.409,-0.000160177
274.21,-4.68441e-05
273.534,-0.000144935
272.474,0.000658167
282.947,-0.000252714
275.709,0.000309643
275.278,0.000521917
267.37,0.000635476
267.163,-0.000357346
282.807,-0.000110153
274.79,-0.000351646
273.17,-0.000302332
282.173,0.00083907
273.224,4.89026e-05
275.595,-0.000597935
282.359,-0.000376298
281.584,-0.000935201
268.931,-3.53019e-05
275.202,0.000292957
278.193,-0.000881174
284.781,0.000112685
266.118,-0.000862038
274.764,-0.000331239
275.002,-0.000130378
285.714,-0.000314143
277.266,-0.000278277
270.905,3.65162e-05
263.039,-0.000220502
273.014,-0.000526907
279.902,-0.000434709
277.779,0.000333208
278.273,-0.000251508
275.893,-0.000400831
279.053,0.00020984
277.654,-0.000227101
290.53,0.000222019
271.447,-7.40159e-05
284.918,0.00102513
276.259,-0.00019319
286.795,-0.00081801
264.7,0.000211797
281.015,-0.000319904
277.594,-0.000350542
282.539,0.000195465
275.217,0.000145313
277.749,-0.000106073
282.773,-0.00017704
284.352,-0.000272521
275.193,-0.000289061
279.415,-0.000985358
274.52,-0.000163498
277.425,-5.7262e-05
268.941,-0.000841114
286.064,6.76536e-05
281.253,-0.000198876
275.951,-0.00125034
276.866,0.000200579
267.672,0.0001769
277.402,6.46047e-05
272.83,-7.34726e-05
273.826,2.8489e-05
278.512,0.000216637
272.827,-0.000236941
282.896,-0.000113169
286.745,0.000349539
268.024,0.000194738
279.384,7.80645e-05
279.191,-0.000353826
271.45,-0.000714752
282.095,0.00042241
271.643,-0.000798074
276.887,-0.000487236
269.826,0.000824489
279.464,0.000174793
269.07,-0.00075528
276.044,-8.3616e-05
275.663,-0.000379092
269.821,-9.54746e-06
268.709,0.000300385
275.936,-0.000663699
271.243,-0.000140983
276.86,0.00044088
289.559,-0.000162862
270.557,-7.23926e-05
270.223,0.000201792
276.193,-0.00041327
281.382,0.00044016
278.41,-0.000519999
279.135,-0.00019547
271.069,-0.000637255
276.981,0.000759526
277.162,0.00037514
265.26,0.000424128
266.061,-0.000245763
277.443,0.000580183
276.594,-0.000627367
286.32,-0.000166654
285.913,-0.000277451
274.067,-0.000258026
276.782,0.000333305
274.294,-0.000172137
272.666,0.000567874
275.025,8.57213e-05
275.145,-0.000243887
277.517,0.000816393
285.999,-0.000104802
274.5,-0.000261867
273.207,0.000103522
269.474,0.000390213
265.384,-0.000422754
267.991,0.000143995
273.225,0.00011385
284.356,0.000300933
272.745,-0.00125688
279.057,0.00028764
275.819,0.000418644
286.476,-0.000130707
278.582,1.88954e-05
276.664,-0.000400143
268.076,-0.000118906
267.683,0.00010687
284.73,9.63609e-05
279.013,0.000206959
274.662,-1.74949e-05
270.601,-0.000166125
276.497,0.000547559
278.165,0.000468884
272.637,-0.000956803
272.361,-0.000348769
280.764,-0.000189701
278.529,-0.000581989
265.748,-0.000343471
277.377,0.000424816
276.525,0.000640326
270.955,-0.000162047
277.466,0.000228106
277.714,0.000690677
275.89,-0.000688772
268.471,-0.000158938
274.646,-0.000623305
278.341,-0.00038936
280.468,0.000271911
279.233,-0.000244341
279.068,0.000206536
281.122,-0.000397143
280.152,-7.05301e-05
281.063,0.000384204
281.757,0.000335875
282.961,-0.00090805
274.443,-0.000884363
278.198,-0.000679546
275.332,3.48433e-06
276.882,-9.76991e-05
283.556,9.50494e-05
287.184,8.80573e-05
282.129,0.000475485
277.516,-0.000853387
285.06,-0.000622292
281.601,0.000540244
281.623,0.00029061
268.448,0.00116914
275.523,0.000462346
282.054,0.000414122
282.295,0.000607748
287.864,-8.83602e-05
279.969,0.000235452
275.25,3.40531e-05
267.688,-4.03626e-05
274.79,-0.000427357
270.193,-0.000150738
271.725,-8.85178e-05
278.953,0.000417628
274.926,0.000604548
270.849,-0.000408061
269.685,0.00105361
278.199,-0.0003663
267.856,5.0899e-05
278.852,0.000233139
282.505,-0.000397263
279.574,2.02362e-06
278.411,4.86571e-05
277.874,0.000366961
271.161,-0.000956342
276.951,-0.000663312
279.841,0.000822593
282.256,6.46513e-05
274.432,-0.000243138
274.003,-0.000272261
283.125,-1.24734e-05
276.384,-3.50527e-05
278.342,0.000369993
257.228,0.000474654
275.123,0.000204749
277.699,-0.000114668
273.58,-0.000489556
278.019,0.000130454
279.151,0.000353854
265.016,0.000334196
284.048,0.000167244
274.972,-0.000435115
283.532,-5.57007e-05
282.348,-0.000242002
278.451,-0.000898607
274.559,0.000615232
277.458,0.000230376
276.867,0.000273948
272.936,0.000103396
272.158,-7.79229e-06
271.902,0.000148759
275.236,0.000572374
282.668,-0.0005946
270.099,0.000116284
285.874,0.000789882
289.964,-0.000675848
274.594,0.000546528
273.284,-0.000178107
273.8,0.000286812
271.024,-0.000508438
263.981,-1.63094e-05
285.249,-0.000543895
275.702,0.000251438
271.523,6.30775e-05
272.275,0.000695744
279.285,0.000248477
283.229,0.00113047
276.968,-0.00067874
278.891,-0.000855077
272.418,-0.000526841
276.193,-0.000162583
273.848,0.000445163
279.354,0.000364333
269.889,-0.00076267
275.11,-7.59768e-05
273.664,0.000197618
277.37,0.000635827
272.597,0.000619859
263.878,-0.000475951
269.348,0.000257428
265.172,-0.000375336
271.901,0.000381319
273.461,0.000271488
272.518,-0.000883347
279.318,0.000681392
270.065,-0.000489153
278.613,0.000406978
279.02,-0.000413243
279.039,0.000282221
275.589,-0.000227259
281.286,-0.000134685
289.031,7.85939e-05
283.504,-0.000845029
279.318,0.000681392
276.501,5.05068e-05
268.431,-7.2232e-05
282.273,8.51286e-05
271.735,-0.00106817
281.528,0.000134823
285.799,-0.000315031
289.24,-0.000266315
285.023,-0.000289745
267.331,-0.000640823
266.261,0.000457136
268.873,-0.00065329
277.014,0.00014242
276.94,0.000228562
287.069,-0.0001351
276.017,0.000322366
271.888,-0.000666762
275.484,-0.00067554
275.101,-0.000937225
270.366,-0.000386056
271.537,0.000953902
271.144,-9.181e-05
272.563,0.000291544
282.78,-0.000259691
268.996,0.000432795
285.271,-0.000715736
280.693,0.00015678
277.134,0.000440746
276.489,-9.9876e-05
282.428,4.30262e-05
272.877,-0.000468517
282.666,-0.000200465
278.175,0.000147673
276.783,-9.54219e-05
280.055,0.000477301
284.057,0.000558977
283.607,0.000965638
270.833,0.000298183
274.688,4.84771e-05
271.536,-0.000998344
271.448,-6.90946e-05
279.422,2.39362e-05
264.135,-0.000182761
277.158,-8.30515e-05
281.108,-0.000285074
277.137,-4.45268e-06
280.76,-0.000271703
275.546,-0.00100639
276.227,-0.000545633
280.988,0.000180835
284.966,5.21732e-05
275.387,-7.30493e-05
276.064,0.000681999
273.037,0.000726889
277.68,0.000778353
279.449,-0.000491034
274.029,-0.000123205
280.748,-3.95756e-05
279.516,0.000603979
264.714,-3.8091e-05
283.246,0.000251891
273.234,0.000393186
282.177,0.000241523
285.075,0.000458263
273.781,-1.59678e-05
273.168,-0.000189821
275.198,-0.000429943
288.872,-6.68105e-05
279.199,-0.000177552
271.626,-0.000350466
282.37,-0.000200768
268.423,0.000526026
270.926,8.69536e-07
277.966,1.85927e-05
282.7,-0.000658665
283.606,-0.000791755
272.998,-0.000115921
272.8,-0.000164914
281.09,0.000794744
279.678,0.000582501
274.844,-9.74103e-05
274.977,0.000191546
274.432,0.000981605
278.454,0.000374608
271.347,0.000675793
276.689,-0.00044745
275.695,-0.000706256
269.806,-0.000223197
276.091,-0.000636167
286.974,-0.00044853
272.535,-0.000362077
283.904,0.000466094
271.063,-9.55512e-05
276.739,0.000401634
279.49,-0.000340915
265.343,0.000636537
271.007,0.00112819
282.034,-0.000309707
274.505,0.0011063
285.657,-0.000237867
270.971,-0.000273606
279.241,-0.000940596
271.07,-0.000323069
285.248,0.000394529
281.33,6.79209e-05
284.391,0.000102312
274.42,-0.000242043
277.445,-0.000521869
277.014,0.000433959
277.588,-0.000206559
270.681,0.000541814
276.783,0.000194448
271.168,0.000167606
274.339,7.91497e-05
275.918,-0.000338402
270.704,3.44396e-05
280.283,-0.00113648
278.778,0.000103419
280.182,-0.000539515
275.377,-0.000480672
283.706,0.00032673
281.491,9.80634e-06
280.157,0.000209158
272.3,0.000648806
289.293,-0.000482864
276.656,0.000642881
274.96,-0.000789171
277.698,-0.000216885
287.03,-0.000729237
273.683,-0.000320857
280.593,-0.000256573
262.732,-0.000926465
280.579,-0.000555559
273.434,-0.000465588
277.961,-1.88428e-05
285.273,-3.52013e-05
275.952,-0.000173873
270.325,1.11974e-05
281.193,-0.000410969
280.645,-0.00086068
270.039,0.000238246
280.866,0.000453819
274.291,-0.000229041
272.987,0.000262208
283.506,-0.000274047
279.11,-0.00056589
266.58,0.000496849
275.38,-0.000785182
277.402,-0.000176902
281.235,0.000350679
280.941,-0.000508143
278.213,0.000220777
277.493,-4.66106e-05
276.999,0.000615507
273.628,0.000284793
270.738,0.000439472
285.661,-0.000218038
272.028,-0.000533081
269.783,0.000232532
278.695,8.24338e-05
278.999,0.000389093
273.668,0.00016725
269.418,0.000153308
287.818,0.000432088
282.921,0.00101315
282.894,-0.000488959
279.336,0.000235747
270.395,8.15785e-05
275.841,-0.00103443
279.505,0.00013362
278.268,-0.00119366
277.06,0.000242137
270.975,0.000472606
275.034,0.000621325
284.363,-0.000230936
267.981,-0.000156865
273.756,0.000455308
279.252,0.000688827
273.228,0.00051159
274.716,-0.000756995
276.061,2.01001e-06
274.728,8.09099e-05
284.408,8.49095e-05
280.047,0.00104532
275.353,0.000138272
271.518,-0.000169461
276.904,0.000402759
278.316,0.000891229
271.885,-0.000706445
280.651,-0.00112662
282.003,0.000495812
276.742,0.000118043
270.177,0.000305582
269.803,0.000500851
286.352,-0.000518234
274.177,-0.00100711
278.273,0.000439284
278.426,-9.06207e-05
271.022,0.000123684
282.187,0.000170808
268.084,3.10684e-05
281.705,0.000253066
280.693,-0.000927897
273.029,0.00072918
291.426,-0.000136059
277.458,-1.19998e-05
274.328,-0.000107914
274.185,0.000358246
286.459,-0.000555172
273.992,-0.000568844
275.952,-0.000175593
284.272,-0.000222265
278.429,0.000252959
274.448,0.00118885
272.568,0.000449557
277.569,-0.00013592
283.412,0.000187744
281.331,0.000222564
278.843,9.80874e-05
272.031,0.000295648
277.321,0.000161552
282.571,-7.8374e-05
271.004,9.4154e-06
274.384,0.000204987
284.677,-0.000344678
269.194,-0.000344698
275.688,-0.00125213
274.787,0.000307245
271.047,0.000324883
272.517,0.000933889
274.246,0.000303835
278.853,0.000136906
281.101,0.000370933
275.176,-0.000372096
276.277,-0.000295702
284.077,0.000297586
277.174,-1.91522e-05
280.874,-0.000483709
280.941,-0.000408761
280.143,-4.78227e-05
272.112,-0.000784424
275.051,0.000350913
273.578,1.06801e-05
274.683,-0.000398703
278.198,-8.75423e-05
272.861,-0.00100603
274.454,0.000352346
272.239,-0.00014436
280.977,5.79635e-05
279.384,7.80645e-05
277.682,0.000789137
280.772,0.000509644
274.892,-2.17441e-05
275.656,0.000132858
288.75,-6.90199e-05
278.357,8.69599e-05
277.225,0.000150034
278.254,0.000312374
272.439,5.72594e-05
264.354,0.000157617
280.693,-0.000423643
277.411,-0.000354447
282.067,-0.000656255
282.464,0.000219508
273.855,-0.00092587
266.854,7.40264e-05
280.372,0.000429971
271.355,-7.97353e-05
281.454,2.79867e-05
275.8,0.000310458
278.546,0.00054863
292.63,-0.000477249
268.591,7.36805e-05
278.247,1.88562e-05
275.189,0.000486209
283.722,0.000319061
265.834,-0.000184581
270.468,0.000321198
272.147,6.02567e-05
282.191,-0.000444007
275.206,6.01344e-05
267.739,-6.70385e-05
286.387,-0.000262325
268.127,0.000301942
256.61,0.000357528
277.262,8.13413e-05
273.932,-8.55896e-05
273.896,-0.00142393
274.994,-0.000246958
280.128,0.000115939
271.193,0.00067516
271.47,-6.39815e-05
279.674,-0.000303704
278.718,0.000638973
283.365,-0.000411981
289.762,0.000136852
274.252,-9.34602e-05
281.031,-0.000279692
285.964,5.94673e-06
286.012,2.14015e-06
275.554,6.05018e-06
280.908,-0.000506276
269.05,0.000196768
273.173,-0.00015385
276.864,-0.000475615
272.739,-0.000358025
282.547,-7.48219e-05
269.92,-0.000216665
278.916,0.000907571
271.224,-0.00156967
288.182,-0.000117407
276.182,-7.08133e-05
278.168,-0.000233197
272.586,0.000560716
280.633,-0.000299865
284.551,0.000250156
282.437,5.73377e-05
