distance,delta
2.22246,-0.00371393
2.45249,-0.0384291
3.00623,0.0172055
1.70284,0.0159127
2.33891,0.028281
3.03104,0.000212576
2.30664,0.0527311
2.23995,0.0491153
2.21988,0.0144943
3.06035,0.00214592
2.20604,0.0283303
2.07704,0.0323323
2.13057,0.00224583
2.75311,0.0125113
3.7287,0.0134857
2.32699,0.02457
3.38294,0.0311241
3.04228,-0.0110312
2.22688,-0.0628172
2.10492,0.00445292
2.64927,0.00697593
2.78576,0.0189228
3.17011,-0.0138585
2.62016,0.0360852
3.03689,-0.0212602
2.38192,-0.00691975
3.12273,-0.028981
2.98001,-0.0190734
2.25038,-0.00818912
2.43284,-0.0109681
2.6923,-0.0516731
2.30542,0.0148959
3.13975,-0.0303755
2.6131,-0.0349742
2.94657,-0.00906814
2.47092,-0.0256045
2.73423,0.03139
2.32005,-0.00755001
2.58426,-0.0217649
2.20201,0.0245571
2.33508,0.0164809
3.21569,-0.0594357
2.21968,-0.0321849
1.96824,-0.0229275
2.55327,-0.00639884
1.7799,0.0169771
1.73845,0.0271768
2.93161,-0.00192008
3.15015,0.0139175
2.46356,0.0208172
2.06094,-0.029691
2.44329,-0.0292287
2.96165,-0.0475913
2.43532,0.0178044
2.31981,-0.030748
2.27704,0.0276427
2.62707,-0.00988003
2.59979,-0.0529141
2.74042,-0.037293
3.248,0.0332508
3.02129,-0.0447225
2.94496,0.00816188
2.40971,-0.0347101
3.31185,-0.0462266
2.45748,-0.0356056
2.12947,0.00334248
2.5448,0.0489527
2.03476,0.00430508
2.98327,0.0323552
2.54644,-0.0151912
2.08199,0.0117579
2.93107,0.0142444
2.38747,0.0109703
2.95539,0.0133585
2.67752,-0.00564077
3.04685,-0.031225
2.8098,0.0339491
1.70173,0.00921218
2.28856,-0.0698119
2.93097,-0.0481536
2.76506,-0.0150584
2.75259,0.0130368
2.58454,-0.00641411
2.26908,0.0356028
3.01098,0.00464324
2.70605,0.0205109
2.38769,-0.0205056
2.29062,0.00625553
2.59903,-0.0365287
3.91789,0.0117955
2.3525,0.0459339
3.12863,0.0119927
2.84362,-0.04674
4.09265,0.0323451
2.30704,0.0210852
3.8142,0.0217373
2.18154,-0.00966515
3.36072,0.00646654
3.31595,-0.0268854
2.70703,0.0117225
2.2834,0.00566576
2.43973,-0.0178557
2.75438,0.0737452
2.32969,-0.00156929
2.43489,0.0104221
2.76984,0.0192238
2.31314,0.0384182
2.2169,0.00965755
3.85624,-0.0124853
2.11628,0.0321593
2.40792,0.00614184
1.65899,-0.0183646
3.52204,0.00920692
2.76969,-0.0118756
3.01065,0.0206033
2.1475,-0.0303149
2.567,0.0189345
2.68042,0.0383336
2.07349,-0.0578639
3.10576,0.00361696
2.13104,0.0330204
2.73233,-0.0292029
2.58599,-5.53288e-05
2.64712,0.0247599
2.6154,0.0174113
2.26356,0.00206081
2.18093,-0.0168718
2.94408,0.03248
2.10525,0.00412832
2.16652,-0.0180793
2.63974,-0.0225477
2.53998,0.0068974
1.98228,0.0724124
2.72422,-0.0210991
2.38259,0.0314771
3.0177,-0.00989138
2.44454,-0.0148526
3.00018,-0.0392381
2.74593,-0.011558
4.10917,-0.00760886
2.78353,-0.00228287
2.88242,-0.0152296
2.55682,-0.0255714
2.91495,0.0225451
2.11145,0.0135545
2.49615,0.0272847
2.8476,-0.0194719
1.8497,0.00186043
2.94839,-0.0343267
2.43758,-0.00789223
2.80775,-0.0108795
2.48807,-0.0349464
2.24185,0.0159616
2.65334,0.0107213
2.50785,-3.90743e-05
2.22561,-0.0146752
2.73155,-0.0206101
2.65863,-0.00238271
2.86152,0.0369222
2.71934,0.0150378
1.98431,0.0156885
2.5097,-0.0096959
2.47575,0.0398735
2.47084,-0.0177148
2.13549,0.0207579
3.8454,0.00616196
3.1118,0.0210116
1.90447,-0.0216621
2.00944,0.021811
2.05973,-0.0284846
3.42169,0.00018773
2.2733,0.0235787
2.58688,0.0459347
2.15229,-0.035101
2.96595,-0.0284464
2.32733,-0.0148342
2.22782,-0.00125952
3.08719,0.00655944
1.65368,0.0260093
2.2846,-0.0111638
2.44402,0.0403589
3.26946,0.00397542
2.29631,-0.0228736
2.24474,-0.0259929
2.24509,0.00491426
2.56599,0.00432099
3.28214,-0.00870516
3.34531,-0.0171856
3.16619,0.0291246
2.46847,0.0159004
3.04181,0.0128751
2.22883,-0.0178935
2.93254,0.0518303
2.37825,0.0123782
2.93986,-0.0101735
2.38532,-0.0181321
1.90379,-0.0366037
2.83768,0.0295115
1.76698,-0.00135828
2.89523,0.0188373
2.72782,0.0299955
2.45721,0.0506034
2.41068,-0.027872
2.5918,0.00975754
2.3369,-0.000957877
1.92983,0.0311032
1.97097,0.0290323
2.9456,-0.0237272
2.44799,0.00513354
3.06506,0.00524942
2.63204,-0.0148494
3.17589,-0.00401549
2.07225,-0.00193625
2.47407,-0.0131312
3.56505,0.0208871
2.29286,0.0118259
2.87393,-0.0145502
1.89769,0.0319991
1.50071,-0.0397724
2.44722,0.00590823
3.45073,0.080517
2.69946,0.0192945
1.83068,0.00525464
1.77912,-0.00568612
2.89933,-0.0165128
2.52359,-0.0314073
2.55099,0.0193196
2.68821,-0.00851878
3.14082,-0.0392593
2.68972,-0.0100302
2.74494,-0.00275202
3.5598,0.0417587
2.25506,0.00275542
1.74928,0.0163409
2.28068,-0.0228676
2.38747,0.0109712
3.12378,0.00902851
1.57621,0.0409778
1.92699,0.00269951
2.74329,-0.00891766
1.76277,-0.0127668
2.26657,-0.0478175
2.3524,0.030415
3.31202,0.000481153
2.76164,0.0430426
2.2274,-0.000835854
2.77646,-0.0342699
3.01761,-0.0332398
2.51612,0.00732146
3.06349,0.00681776
2.17549,-0.003613
1.94881,-0.0191256
2.50748,0.0237717
2.79994,0.0125557
2.44528,-0.0155933
2.78668,0.057072
2.40379,-0.0131636
2.56556,-0.0108709
3.95628,-0.0109659
2.57033,-0.0234512
3.51348,0.0412037
3.26828,0.028599
2.47711,0.0307071
2.67181,-0.0468125
2.7423,-0.0469899
3.38178,0.0635361
1.70793,-0.0360567
3.17079,0.0088994
2.5203,-0.012492
2.28354,-0.0179159
1.527,-0.0426253
3.45268,0.00825524
2.14832,-0.0311342
2.61472,0.00246976
2.67329,-0.00141058
2.59314,0.000614947
3.01689,0.00654914
3.08379,0.0412132
2.39296,0.0601689
2.84032,0.0190549
1.77217,0.00907977
2.21706,0.0173145
2.23849,0.0271337
2.60695,0.0258601
2.79958,-0.0105132
2.33991,0.0116548
3.18879,-0.00910737
1.93923,0.0217117
2.63316,0.0543441
2.83652,-0.0318349
2.50784,0.0234097
3.54964,-0.0574488
2.61686,-0.0074881
2.48905,-0.0202981
3.58493,-0.0302377
1.48681,-0.00243652
2.07786,0.0315128
3.19082,0.0123025
1.90781,-0.00937291
2.2859,-0.0202796
2.6265,-0.00150107
3.44274,0.00257029
2.84963,0.0253683
3.88411,-0.0169202
2.13817,-0.0287948
2.11526,0.00192377
2.46625,-0.0131248
3.33746,0.0141059
2.10093,0.000630381
2.60408,0.00529689
2.0726,-0.0179102
3.22414,0.0180436
2.0698,-0.0151077
3.12888,0.0195553
2.8169,-0.0434665
2.11969,0.00531397
1.48023,-0.0271052
2.45027,0.0106679
2.61618,-0.0146193
2.93031,-0.00843482
2.45164,0.00148121
2.53227,-0.0478954
2.76171,0.00391595
2.80798,-0.0111076
2.02722,0.0196572
2.10663,0.0574314
2.79547,-0.0454682
2.34295,-0.0304535
3.76931,-0.0114931
2.60689,0.0102959
1.84769,-0.0195687
1.96122,0.0231506
1.99031,-0.0215553
3.01979,-0.0197919
3.10278,0.0144064
2.24557,-0.0190065
2.14337,-0.0574324
2.43351,0.00398581
2.74296,0.00704144
2.04751,-0.000639649
2.74712,-0.0283739
3.00993,0.0213185
2.74899,-0.0380537
2.42441,-0.0415987
2.54124,-0.00998594
3.31752,-0.036268
3.05935,0.02659
2.79003,0.0146571
2.30861,0.0117012
2.96226,-0.0247565
2.63907,0.0171848
1.81424,0.0216976
2.85844,0.0165608
2.36005,-0.0163004
2.74454,0.0210802
2.82172,-0.00140897
4.185,-0.00531474
2.00635,-0.0297883
2.45153,0.0250373
2.75764,-0.00764389
2.78222,-0.040029
1.97225,-0.0347491
3.48807,0.0666203
1.95988,-0.0223823
2.57946,0.00647269
3.20127,0.0252918
3.03393,-0.033927
2.86347,0.00371599
2.3549,-0.0267717
3.2934,-0.00434088
2.43086,0.0066363
3.00454,-0.00453579
2.7782,0.0264836
2.38147,-0.00647154
2.04357,-0.0591995
2.4617,0.014865
2.14729,0.0324014
1.99275,0.0541223
2.66793,0.0273802
2.4744,0.0177837
2.26369,0.017557
2.55973,0.00277468
2.57041,0.0155272
2.33119,-0.0499373
2.87021,-0.0577058
2.50135,-0.00134557
2.62707,0.029177
2.69623,-0.000915766
2.42847,0.02465
3.57003,0.00809222
2.20919,-0.00606449
2.47576,0.0398683
3.53075,-0.0307486
2.22727,-0.0319539
2.34147,0.00227594
2.53668,0.0570684
3.77749,0.050636
2.47886,0.0211397
1.93677,-0.0148913
2.57185,0.0140892
2.31023,0.0491495
3.36255,-0.0266164
2.62399,-0.0302422
2.04262,0.0120631
2.37003,-0.00284014
2.35514,-0.0348323
3.57693,0.0246374
3.00497,0.0575257
2.56288,-0.000378339
1.81684,0.0425302
2.50982,-0.0020081
2.42809,-0.0062196
2.00831,-0.0161256
2.73463,-0.0393225
2.75303,-0.0108429
2.62673,-0.0486064
2.34453,-0.00859685
1.90545,0.00860824
2.2164,-0.0367166
2.49147,0.0163377
2.97948,0.0205183
2.93929,-0.0330397
2.43327,-0.0113926
2.18496,0.0181604
2.05056,0.00412558
2.29063,0.029681
3.72838,0.0294343
1.96629,0.00245755
2.2537,0.00411702
2.50967,0.0372011
2.44385,0.00146451
2.99456,-0.0101864
2.73928,-0.00490174
3.32117,0.0225751
3.10691,-0.0131645
2.84322,-0.00728604
1.82397,-0.0036611
1.65405,0.0100129
3.6057,-0.0197648
3.99658,-0.0590754
2.42935,0.0315919
1.81038,-0.0291303
2.15648,-0.0471001
3.45302,-0.0233371
3.08266,0.00328244
2.10286,-0.0012967
2.88837,-0.06806
2.74085,0.00134042
2.28113,-0.0076881
2.90107,-0.00263257
1.79117,-0.017729
1.35633,-0.0438296
3.27441,0.00683942
2.68261,-0.0029207
3.24734,0.00266256
2.79812,0.0221973
1.98682,-0.0180688
1.57572,0.0414639
4.05119,0.0425562
2.64728,0.00897215
2.28088,0.0238112
2.40113,0.00511822
2.10676,0.0338612
2.44171,0.0114102
2.4376,0.0311501
2.88003,0.0184044
2.40981,0.00425716
2.84715,-0.0034019
2.23018,-0.0192384
1.49243,-0.0158637
2.98257,-0.00600431
1.55734,-0.00265483
2.83099,0.0205758
1.94567,0.00745598
3.22688,0.00749022
2.61804,0.0225869
3.40331,-0.0205023
1.94705,-0.0173651
2.65463,-0.0374411
1.8595,-0.0157518
3.04844,-0.0093757
1.99786,-0.00567128
3.88757,0.04993
2.97071,0.029294
2.84604,0.0133326
2.82868,0.00725956
2.47725,0.0383719
2.40822,-0.048841
2.72384,0.0105368
2.89154,0.0147129
2.42445,-0.0103855
2.20187,0.0246895
2.12723,0.036836
2.63442,-0.00160701
2.79374,0.0421927
3.29489,-0.0214528
1.74133,-0.0460196
2.03885,0.0392758
2.59561,0.0372059
2.65141,0.0204656
3.12603,0.0458446
2.72263,0.0195602
2.5894,-0.00346079
4.09714,-0.0658926
3.28148,0.0232096
3.07117,0.00695785
2.10903,-0.0543474
2.53621,0.0419154
2.56561,-0.0109198
2.77371,0.00754498
2.04386,-0.00479539
3.31291,0.0152198
2.62605,0.0301951
3.18144,0.00606358
2.99525,-0.026498
2.71483,0.0273541
2.57086,-0.000550348
2.75061,0.00720321
2.50296,0.0126669
2.99809,0.017538
2.75857,0.0226775
2.51293,0.00269991
2.44009,0.0520978
2.91671,0.0286046
3.29237,0.0435682
2.49001,-0.00563022
3.2278,0.00657705
2.59009,-0.00415551
3.18107,-0.00919186
3.22105,-0.0257386
2.59203,-0.0217167
2.09052,-0.00457936
2.83658,-0.0318945
1.34227,0.00929457
2.48615,-0.00958753
2.18461,0.00289082
2.65804,-0.0174175
2.55706,-0.0414317
2.10319,-0.0328791
1.60959,-0.00802619
4.13959,0.00884558
3.11254,0.00464533
2.75657,0.00123841
2.29251,-0.00345054
3.52808,-0.0202676
2.65074,0.013327
3.08852,0.0208544
1.745,-0.0731253
2.09935,-0.0212243
2.22251,0.0196736
2.57773,0.0316423
2.01459,0.0322885
2.94956,-0.00424463
2.43355,-0.011676
2.71546,-0.0201462
1.68637,0.0245661
2.26984,0.0504721
3.29835,0.0297771
3.30183,0.0497308
2.71997,0.0144031
2.36724,-5.5943e-05
2.49198,-0.00760811
1.96198,0.0223974
2.49749,0.0103244
2.69743,0.0525655
2.69849,-0.0422408
3.75082,-0.000817676
2.76897,-0.0658479
2.75396,-0.0273988
2.52344,-0.0390695
3.08956,0.0198187
2.63618,-0.0658649
2.07478,0.0424059
2.91981,0.00206691
1.99771,-0.0133369
2.35282,0.00655167
3.00595,-0.0215775
3.1268,-0.0564849
2.70441,-0.0090961
2.59583,-0.0333265
2.43039,0.00710735
2.61496,0.00223002
3.15448,0.00957911
2.43952,-0.0176438
2.47764,-0.0323325
2.51293,0.00269077
2.21782,0.00874445
3.04102,0.0527318
2.43172,-0.0176606
2.32537,0.0183838
2.85434,-0.0184041
2.82089,0.0384814
2.49301,-0.000819436
2.69001,0.00530367
3.30404,-0.0149737
2.54958,-0.00270539
2.13532,-0.00250776
3.30852,0.019602
2.54147,-0.0570935
3.11399,0.0188254
2.0085,-0.0319362
3.2735,-0.0313172
2.99282,-0.0162605
2.38152,-0.029958
2.2231,0.0347143
2.34909,-0.0444058
3.69556,0.0309991
1.97999,0.012201
1.91551,-0.0248812
2.36766,-0.0395304
2.69803,0.0285346
2.43475,-0.0128734
2.71227,-0.00914134
2.83643,-0.00830828
2.50084,0.0304069
3.37409,0.000909521
1.80579,-0.00110494
3.1585,-0.0256882
2.1662,0.0369282
2.577,-0.0457499
2.12882,-0.0663159
2.76484,-0.0382818
2.37438,0.00843722
2.12135,0.0114621
2.98773,0.0513304
1.93079,0.00670778
3.05194,0.0339978
3.43151,-0.00182305
2.00538,0.0414977
2.93523,0.0178911
2.74423,-0.0020407
3.22558,-0.0224589
2.2202,-0.0326979
1.57381,0.0121276
1.93956,0.00575701
2.59581,0.0135683
2.73283,-0.0297029
2.29867,-0.00960813
2.7248,-0.0372995
3.36449,-0.0598011
3.75843,0.00719639
2.49222,-0.00784946
2.4189,-0.00483824
2.42122,0.00846297
2.48641,-0.00984863
2.80158,-0.0203303
2.61775,-0.0708797
2.64076,0.0389274
2.28429,-0.0342911
3.33405,-0.021546
2.16183,0.0178577
2.06699,0.0423811
2.7221,-0.00334577
2.39784,0.0474704
3.42214,-0.0158899
3.65796,0.00610469
1.7422,0.039045
3.63749,-0.0124886
3.41958,-0.0289583
2.61817,-0.0400464
3.87192,-0.0594236
3.21821,0.000538424
2.441,-0.0191215
2.86112,0.00606865
2.80858,0.0742292
3.88568,0.0440056
2.86376,0.0112398
2.40664,-0.0238265
2.21694,-0.0216253
2.05767,-0.0186083
1.71671,0.0254817
2.5294,0.0331028
2.63349,0.00713109
3.01696,0.0142869
3.02296,0.000474347
2.51443,0.0246351
2.52859,-0.0442136
2.76117,0.0278957
3.2068,0.0197617
2.53857,-0.0151288
3.61526,-0.0215103
2.59551,-0.0173841
2.87543,0.0230066
2.10044,0.00893098
2.75948,-0.00948365
2.5384,0.0241012
2.92014,0.032989
2.07066,-0.00815766
2.44734,-0.0254678
2.42483,-0.0576377
2.90656,-0.0159302
2.36224,-0.0028695
2.29585,0.0322798
2.01761,0.013636
3.14135,0.0227091
2.15168,-0.0266805
2.84461,0.014762
1.79503,-0.0137823
2.22097,-0.0100367
3.29388,0.0108062
2.77604,0.00521414
1.53651,-0.013071
2.70641,0.00453157
3.0456,0.00127534
2.4606,0.0706517
2.20242,-0.0383604
2.74214,0.0547398
2.84153,-0.0055943
3.97644,0.00793988
2.54074,-0.0173045
2.14678,0.0407156
2.45852,0.0180459
2.61021,0.0147867
2.18356,-0.0351259
3.77951,-0.00606769
3.29052,0.0219823
2.51879,-0.0422295
1.61181,-0.0414937
1.17902,0.000662939
2.25211,0.0213262
2.23466,0.0387791
2.13042,0.0492709
2.56011,-0.013236
3.31842,-0.0606097
3.06379,-0.00128823
2.92767,0.00983207
1.9654,-0.0200837
2.3417,-0.00575849
2.70261,0.00832328
1.76519,-0.0230066
2.11703,-0.0545291
3.13244,0.0159981
2.26763,-0.0254424
1.80531,0.0462518
2.53621,0.0419154
1.99891,0.00109361
3.08104,-0.0107246
2.97969,-0.0578146
3.50407,-0.0275082
3.26333,-0.0289592
2.55946,0.0342918
2.45671,0.0198486
2.41723,0.0202729
2.58937,0.020008
2.33401,-0.021512
2.57956,0.0454406
2.6089,0.0160978
2.0572,-0.0415762
2.01833,-0.0261407
2.4705,0.0138772
2.30088,0.0272494
2.84189,-0.00594939
2.42796,0.00172453
2.74236,0.054514
2.11754,0.0308941
3.08577,-0.0232662
1.67369,0.0216237
2.37444,0.00837035
2.23507,-0.0163216
2.84161,-0.0213023
2.63466,-0.00965621
2.08749,-0.0249949
2.74548,-0.0111088
2.67763,0.0254919
3.09263,-0.0223197
2.02287,0.0240071
2.55381,-0.0069383
2.43988,0.021054
3.4696,-0.00866568
2.51064,0.00498987
3.82734,-0.0382787
3.20366,-0.000539242
2.49442,0.0446398
2.29843,-0.0171829
2.97736,0.0148227
1.83826,0.0367426
3.19607,-0.0163781
3.20809,0.0184682
3.74828,0.00172202
2.71948,-0.0241628
2.23079,-0.0198551
2.57629,-0.00598056
1.8769,-0.0253403
2.56422,0.0217176
3.31242,0.03133
2.49686,-0.0359272
2.81144,0.00887107
2.48637,-0.0332448
2.78942,0.0230836
2.74343,0.0143867
2.69637,-0.0166796
3.24574,-0.0113671
1.91919,0.0339384
2.70162,0.00931352
2.86187,-0.0571848
2.76077,0.0126698
2.39231,0.0373775
1.68998,0.0522078
2.97786,-0.0325481
3.10135,0.0314646
2.38518,-0.0258089
1.63611,0.0123318
2.23627,-0.0253299
1.8804,0.0180353
3.22767,0.0613891
3.51928,-0.0270929
3.36043,-0.0166818
1.61756,0.0308797
3.25582,0.0332389
2.8289,-0.0476456
2.70605,0.0205109
1.85704,-0.0211058
2.19362,0.00950915
1.71849,0.00807392
2.14862,-0.000180848
2.75467,-0.00466565
2.46162,0.0071319
3.01441,-0.0300386
2.00001,-1.08169e-05
2.17735,-0.0367272
3.157,0.0539347
2.24407,0.0137464
2.66481,0.00706106
2.80455,0.039196
2.2395,-0.0129342
2.1236,0.00139875
2.43151,0.0138009
3.7935,-0.0356872
3.99825,-0.0138772
3.13014,0.0182991
1.98849,-0.00411686
2.00853,-0.00853457
2.97216,-0.0112272
2.86486,0.0101423
2.8534,0.0215989
2.65053,-0.0411591
1.78094,-0.00750338
2.37757,0.0443039
3.29408,0.0106091
2.2951,-0.0138508
2.11267,0.00451857
3.50042,-0.0238527
2.54128,-0.0334704
2.84335,0.0472751
2.52607,-0.0104443
2.54083,0.0216747
3.59436,0.0306414
2.80233,-0.0132627
1.97954,-0.0264111
2.30977,-0.0285203
2.86944,0.0289933
2.82464,-0.0199488
2.19642,0.0067066
3.70712,-0.0118087
2.39031,-0.00749387
2.84077,-0.0126416
2.85415,0.0208537
1.8743,0.055383
2.54447,-0.0366609
2.34282,-0.00688598
2.40898,0.00508333
2.59466,0.0225258
2.07716,0.0244054
2.31454,0.00577099
2.81812,-0.00561597
3.1136,-0.00422023
1.90299,0.0188881
2.90524,-0.00680446
2.06613,-0.0114447
2.63591,-0.00309596
2.06521,-0.0183367
2.55825,-0.00356603
3.20017,-0.0204776
3.10382,-0.00226175
2.07704,0.0479551
2.61929,0.0213311
2.8992,-0.00857217
2.48117,-0.0202292
2.29113,0.0291838
3.08124,0.0125064
3.05044,-0.027007
2.69966,0.0112783
2.529,0.0178739
2.62428,-0.00709682
2.46826,0.0942356
2.67278,0.0069045
3.24533,0.028106
2.39848,0.0155818
2.91232,0.00174213
2.655,0.0559399
2.69869,-0.0190042
2.62608,0.00673441
2.5934,-0.015271
2.71741,-0.00646924
2.86639,-0.0460779
2.69082,0.0279336
2.3252,0.00292795
2.72667,-0.0157342
4.06395,0.0532418
2.4181,-0.0118512
3.23268,-0.0295553
2.57151,-0.00901359
2.97269,0.00387042
2.89943,0.0302549
3.49635,-0.051034
2.52799,0.0188858
2.39615,0.0257262
2.14838,0.0156857
2.20886,-0.0213609
2.43854,0.00676764
2.2817,-0.000451325
3.43303,0.0200918
2.62324,0.00957645
3.26993,0.0581974
3.02931,0.0331889
2.18753,-0.00784646
4.47414,0.0493004
2.63972,0.024347
2.75851,-0.000696548
2.91471,-0.0318944
2.23489,-0.000511388
2.62142,-0.0667296
2.49554,0.0200884
3.79001,-0.00875513
1.60818,-0.0378647
2.21001,-0.0537561
3.9026,-0.00415918
2.40457,-0.0217569
2.64712,0.0247599
3.11851,0.0143019
2.48875,-0.0278104
2.51003,0.0212205
1.88132,-0.0453855
1.69441,-0.0303437
3.18897,0.0532204
2.10237,0.0226323
2.25378,0.0118498
2.82716,-0.0459093
2.26111,0.0045142
3.95734,-0.00421399
2.23375,-0.0150039
2.80724,0.0052568
2.04702,-0.000140444
2.39577,0.0339138
1.80121,0.0425369
3.01111,-0.0345508
2.57834,0.015406
3.5992,0.00236116
2.5987,-0.0596364
2.97448,0.0333345
2.84856,-0.0282508
3.02913,-0.0213135
2.25014,-0.0157643
3.11267,-0.00329219
2.79527,-0.00620659
1.93563,-0.0215648
2.52616,0.00508908
2.22161,-0.0262948
3.1747,0.0284283
2.98249,-0.0215499
3.21512,0.00363008
1.91679,0.02852
3.45897,-0.029283
2.75819,-0.00819319
2.1839,0.0348479
1.46947,0.00709639
3.54447,0.0180254
2.13717,-0.0121714
1.87505,-0.0469291
2.17097,-0.0381605
2.7767,-0.0266996
2.13942,-0.0222352
1.85855,-0.022612
2.01449,-0.0144949
2.18206,0.0288824
2.42338,-0.0327529
3.07013,0.0548749
2.35886,0.000519645
2.84974,-0.0372371
2.5602,0.0257397
3.01755,0.013704
2.25659,-0.00658928
2.7196,-0.0242875
1.97249,-0.011557
2.26899,0.0122589
2.72974,-0.0500529
2.42929,-0.0152272
1.66921,0.0104746
3.42647,-0.0202228
2.16507,0.0458722
2.10038,-0.0691285
1.79521,-0.00614588
1.68956,0.0213753
2.4817,-0.0129462
2.20893,0.0254427
2.87346,0.0249804
3.23807,-0.0115028
2.62463,0.00817874
2.96081,0.0235628
1.73833,-0.0117704
2.35369,-0.00993933
2.18742,-0.0467975
3.58714,-0.00120224
2.94856,-0.0188712
2.50805,0.0153875
2.75155,-0.0328031
2.07349,-0.0578639
2.82503,-0.0359634
2.81398,0.014149
3.40138,0.0204973
2.3781,0.0437711
2.99413,0.0214934
3.71351,-0.0181951
2.42024,0.00163912
2.84029,-0.0121629
3.22382,-0.0206911
3.11641,0.000779007
1.13763,0.00299082
3.1191,0.0215222
2.49183,0.0159831
2.71382,0.0361789
2.37866,-0.0192836
2.26306,-0.0130599
2.52427,-0.000835562
2.80504,-0.000354012
2.6949,-0.0230244
3.21835,-0.0152239
2.41053,-0.0120888
3.12305,0.0019468
3.18857,0.0145599
2.42957,0.00793142
2.65133,0.0049218
2.36079,-0.00141149
2.45723,-0.0431654
2.6947,-0.0150123
2.28125,-0.00781167
2.18967,-0.0490458
2.89943,0.0302549
3.93621,-0.00651908
2.4246,-0.018351
2.67608,0.019236
3.22838,0.0138114
2.0666,0.0193405
2.58371,-0.0133941
2.28718,0.00969844
2.24813,-0.0215715
2.43377,-0.0118907
2.03905,-0.0390458
2.52095,0.0259285
2.8224,-0.00209068
1.9797,0.0046751
3.08715,-0.0168381
3.25224,-0.0334924
3.14295,-0.0179516
1.98149,0.0185143
3.40584,-0.0152144
2.08074,0.0520722
3.12408,-0.0381451
2.76188,-0.0118812
3.68625,0.00906308
2.94495,-0.00745218
2.58004,-0.00191773
3.11123,0.00596205
3.59544,-0.0641919
2.52534,-0.00189948
2.33102,0.0127307
2.62705,-0.0254915
2.52859,-0.0442136
2.37561,0.0384524
2.75188,-0.0175093
4.7693,-0.0114862
3.52875,0.00249752
2.84845,0.00311381
2.26947,-0.0272859
2.96285,-0.00190836
2.87966,0.0265904
2.03786,0.040263
3.23404,0.0159577
2.44257,-0.00506595
2.58437,-0.0140572
3.32805,0.0235102
1.89039,0.00804686
3.15727,0.0302268
3.40853,0.00553106
1.99227,0.0389849
2.58891,-0.00297021
2.63289,-7.63303e-05
2.45266,0.00827652
3.01441,-0.0300386
3.18605,0.00926096
2.68736,0.0235735
4.10171,-0.0157745
3.3667,0.00829795
2.43163,-0.0097564
2.48063,0.0349985
2.57762,-0.00730766
2.35826,-0.014511
3.12572,-0.000715353
2.09701,0.0358074
3.76316,-0.013155
2.91792,0.0117695
3.07235,-0.0254787
3.09376,-0.0156315
2.25399,-0.00398509
4.08562,0.0237538
2.49921,0.0554813
1.96833,-0.0698942
2.12598,-0.040038
1.99216,-0.00778599
2.28744,-0.0140032
3.437,0.000496391
2.65958,-0.0189533
2.20784,0.0734117
2.70324,-0.0313611
2.62614,-0.0323873
3.20188,-0.0143846
2.81964,-0.0149483
2.67224,-0.0237993
2.65833,0.0447914
1.8315,-0.0424392
3.23217,-0.00561128
1.87848,0.0121489
3.3357,0.0158578
3.06338,-0.00869305
1.89937,0.0146914
3.27869,0.0181833
2.67727,0.0102301
2.78991,-0.0320989
2.57833,-0.0158314
2.9195,-0.0132509
3.38554,-0.0183494
1.75925,0.0376211
2.1374,-0.0045912
1.71668,0.0098862
2.46984,-0.0323447
2.71166,-0.0241568
3.1709,0.000976609
2.3762,0.0144267
2.49847,-0.029722
2.19171,-0.0120224
2.2638,-0.0216151
2.56077,-0.0373299
3.59094,-0.0050033
2.64517,0.0188934
1.74164,-0.00726352
2.2923,-0.0344829
2.94171,0.0192259
1.73979,-0.0210416
2.36745,-0.0471344
1.99436,-0.0646761
2.931,0.0221236
1.81266,0.0388981
2.24667,-0.0122915
2.42076,-0.0145103
2.60627,0.0499817
4.05017,0.00451262
3.68705,-0.0229898
2.46145,0.00730423
2.53496,0.0275437
2.11175,-0.0101897
2.73752,-0.0109542
2.88196,0.0164751
2.42864,-0.0302021
3.58546,0.016099
1.63429,-0.0092873
2.28941,-0.0237819
1.64327,0.012985
2.05636,0.0295728
2.94318,0.0021318
2.82481,0.00331942
2.75837,-0.00836546
3.16651,-0.00244825
2.67634,0.0502257
2.88584,0.0282244
3.37827,0.0279839
1.94377,0.0171678
2.51215,0.0347222
1.19139,0.0351734
2.15322,0.00302662
4.02052,0.0419827
2.59724,-0.0113028
2.49627,0.0115429
2.66617,-0.0255441
1.99782,0.0334343
2.47331,-0.0279983
2.72627,0.0393522
2.63269,0.0079394
2.93925,-0.0486253
3.70781,-0.0281205
2.37351,-0.068822
1.85772,-0.021783
2.84888,-0.0520095
2.67835,0.0247754
3.10467,0.0125148
2.51336,0.0413232
2.92067,0.00902136
2.84184,0.00190848
3.21715,-0.0296512
1.98447,-0.00790263
2.2352,0.0382388
2.3637,0.0113039
2.59153,0.025656
3.06569,-0.0344366
2.66842,-0.0199806
1.36268,0.0435737
2.4627,0.0294904
2.94979,0.00333886
2.26176,0.0116809
3.48759,0.0124075
2.3852,-0.010195
2.98447,-9.53815e-05
2.89069,-0.00788185
1.83066,0.0208997
2.08776,-0.0252643
2.77842,0.00283453
2.46888,-0.0157508
3.10467,0.00470691
2.01438,0.016871
1.97471,-0.00596017
3.47111,0.0523261
2.15925,-0.0186274
2.57706,0.0166866
2.94345,0.0409212
2.74359,0.0220393
